# m1 1.0816389649653888 m2 0.889917382856869 m3 1.0105245559467184 
#  t x1 x2 x3 y1 y2 y3 vx1 vx2 vx3 vy1 vy2 vy3
2.637000000000000011e+00 2.499124662150339071e-01 -1.581322093467408374e+00 -3.511021404915103949e-01 1.062419354488099099e+00 -1.469798248252395689e+00 1.297669069750629900e-01 -1.977622355517082708e-01 2.023580978445213563e-01 1.647304108606872583e-02 -5.480650009544073553e-01 -1.390599166128742847e-01 6.830071549831555622e-01
2.637999999999999901e+00 2.497147039794821999e-01 -1.581119735369563850e+00 -3.510856674504242991e-01 1.061871289487144709e+00 -1.469937308169008583e+00 1.304499141300461407e-01 -1.982602815975734178e-01 2.025742932724946266e-01 1.681574422778768160e-02 -5.488288421613048973e-01 -1.387734545237266359e-01 6.835724780288973124e-01
2.639000000000000234e+00 2.495164436978846156e-01 -1.580917161076291322e+00 -3.510688517061965053e-01 1.061322460644983368e+00 -1.470076081623532316e+00 1.311334866080750283e-01 -1.987595723754563837e-01 2.027903659084405730e-01 1.715988783466151912e-02 -5.495939493215862282e-01 -1.384870145204256109e-01 6.841391755677953546e-01
2.640000000000000124e+00 2.493176841255091702e-01 -1.580714370710382788e+00 -3.510516918183618218e-01 1.060772866695661731e+00 -1.470214568638052777e+00 1.318176257836428111e-01 -1.992601137346816931e-01 2.030063158837068227e-01 1.750547805198257242e-02 -5.503603273199306756e-01 -1.382005966188118995e-01 6.847072528422326609e-01
2.641000000000000014e+00 2.491184240117744753e-01 -1.580511364394499019e+00 -3.510341863403098617e-01 1.060222506368341699e+00 -1.470352769234671619e+00 1.325023330364850371e-01 -1.997619115631190101e-01 2.032221433296904911e-01 1.785252106625725976e-02 -5.511279810682964131e-01 -1.379142008346898873e-01 6.852767151237582066e-01
2.641999999999999904e+00 2.489186621002113520e-01 -1.580308142251169334e+00 -3.510163338192436311e-01 1.059671378387273322e+00 -1.470490683435506263e+00 1.331876097516087876e-01 -2.002649717875113478e-01 2.034378483778390700e-01 1.820102310555670247e-02 -5.518969155061207443e-01 -1.376278271838271006e-01 6.858475677133019088e-01
2.643000000000000238e+00 2.487183971284238349e-01 -1.580104704402791604e+00 -3.509981327961380626e-01 1.059119481471767266e+00 -1.470628311262690113e+00 1.338734573193220978e-01 -2.007693003738068305e-01 2.036534311596512881e-01 1.855099043987097629e-02 -5.526671356005227187e-01 -1.373414756819537896e-01 6.864198159413902323e-01
2.644000000000000128e+00 2.485176278280500362e-01 -1.579901050971632026e+00 -3.509795818056982153e-01 1.058566814336166839e+00 -1.470765652738372120e+00 1.345598771352634893e-01 -2.012749033274938704e-01 2.038688918066780542e-01 1.890242938146708199e-02 -5.534386463465069683e-01 -1.370551463447622909e-01 6.869934651683646809e-01
2.645000000000000018e+00 2.483163529247225387e-01 -1.579697182079825346e+00 -3.509606793763167532e-01 1.058013375689820235e+00 -1.470902707884716776e+00 1.352468706004318622e-01 -2.017817866939397298e-01 2.040842304505232629e-01 1.925534628525064906e-02 -5.542114527671704316e-01 -1.367688391879066656e-01 6.875685207846019553e-01
2.645999999999999908e+00 2.481145711380285945e-01 -1.579493097849374861e+00 -3.509414240300314791e-01 1.057459164237052995e+00 -1.471039476723904782e+00 1.359344391212164715e-01 -2.022899565587327753e-01 2.042994472228447655e-01 1.960974754913144200e-02 -5.549855599139097428e-01 -1.364825542270020342e-01 6.881449882107359972e-01
2.647000000000000242e+00 2.479122811814698513e-01 -1.579288798402151972e+00 -3.509218142824823694e-01 1.056904178677139150e+00 -1.471175959278131717e+00 1.366225841094272087e-01 -2.027994190480282566e-01 2.045145422553551751e-01 1.996563961439268287e-02 -5.557609728666316196e-01 -1.361962914776242151e-01 6.887228728978824766e-01
2.648000000000000131e+00 2.477094817624218293e-01 -1.579084283859896631e+00 -3.509018486428679973e-01 1.056348417704272569e+00 -1.471312155569609370e+00 1.373113069823251042e-01 -2.033101803288977494e-01 2.047295156798228377e-01 2.032302896606429099e-02 -5.565376967339642489e-01 -1.359100509553090586e-01 6.893021803278646109e-01
2.649000000000000021e+00 2.475061715820929265e-01 -1.578879554344216896e+00 -3.508815256139019567e-01 1.055791880007538541e+00 -1.471448065620564627e+00 1.380006091626529707e-01 -2.038222466096822061e-01 2.049443676280726379e-01 2.068192213330002222e-02 -5.573157366534713386e-01 -1.356238326755520307e-01 6.898829160134417604e-01
2.649999999999999911e+00 2.473023493354832569e-01 -1.578674609976588927e+00 -3.508608436917686757e-01 1.055234564270885134e+00 -1.471583689453240140e+00 1.386904920786664053e-01 -2.043356241403487816e-01 2.051590982319869971e-01 2.104232568975862236e-02 -5.580950977918677225e-01 -1.353376366538076303e-01 6.904650854985399100e-01
2.651000000000000245e+00 2.470980137113429065e-01 -1.578469450878356994e+00 -3.508398013660788961e-01 1.054676469173093212e+00 -1.471719027089893883e+00 1.393809571641649314e-01 -2.048503192128514894e-01 2.053737076235067072e-01 2.140424625398899133e-02 -5.588757853452370750e-01 -1.350514629054888616e-01 6.910486943584840391e-01
2.652000000000000135e+00 2.468931633921300495e-01 -1.578264077170733470e+00 -3.508183971198249318e-01 1.054117593387748020e+00 -1.471854078552799372e+00 1.400720058585234185e-01 -2.053663381614954653e-01 2.055881959346318177e-01 2.176769048981943774e-02 -5.596578045392514023e-01 -1.347653114459667067e-01 6.916337482002328230e-01
2.653000000000000025e+00 2.466877970539685661e-01 -1.578058488974798834e+00 -3.507966294293350940e-01 1.053557935583208760e+00 -1.471988843864245444e+00 1.407636396067236395e-01 -2.058836873633053954e-01 2.058025632974226082e-01 2.213266510675106907e-02 -5.604411606293930870e-01 -1.344791822905695988e-01 6.922202526626156649e-01
2.653999999999999915e+00 2.464819133666052708e-01 -1.577852686411501448e+00 -3.507744967642283385e-01 1.052997494422579283e+00 -1.472123323046536036e+00 1.414558598593862460e-01 -2.064023732383976073e-01 2.060168098440004480e-01 2.249917686035535908e-02 -5.612258589011783760e-01 -1.341930754545828941e-01 6.928082134165715056e-01
2.655000000000000249e+00 2.462755109933668640e-01 -1.577646669601657559e+00 -3.507519975873679696e-01 1.052436268563678112e+00 -1.472257516121990628e+00 1.421486680728028251e-01 -2.069224022503562133e-01 2.062309357065487125e-01 2.286723255267597218e-02 -5.620119046703835330e-01 -1.339069909532482894e-01 6.933976361653901854e-01
2.656000000000000139e+00 2.460685885911165216e-01 -1.577440438665951072e+00 -3.507291303548152883e-01 1.051874256659007800e+00 -1.472391423112943798e+00 1.428420657089682078e-01 -2.074437809066132787e-01 2.064449410173137267e-01 2.323683903263485187e-02 -5.627993032832723230e-01 -1.336209288017632946e-01 6.939885266449559165e-01
2.657000000000000028e+00 2.458611448102099029e-01 -1.577233993724933780e+00 -3.507058935157826296e-01 1.051311457355724510e+00 -1.472525044041745668e+00 1.435360542356131641e-01 -2.079665157588330704e-01 2.066588259086056256e-01 2.360800319644268050e-02 -5.635880601168266057e-01 -1.333348890152806776e-01 6.945808906239931968e-01
2.657999999999999918e+00 2.456531782944510744e-01 -1.577027334899025135e+00 -3.506822855125861782e-01 1.050747869295607595e+00 -1.472658378930761014e+00 1.442306351262371555e-01 -2.084906134033003289e-01 2.068725905127993259e-01 2.398073198801372111e-02 -5.643781805789779282e-01 -1.330488716089079371e-01 6.951747339043145013e-01
2.659000000000000252e+00 2.454446876810477685e-01 -1.576820462308512250e+00 -3.506583047805981734e-01 1.050183491115028511e+00 -1.472791427802369935e+00 1.449258098601414746e-01 -2.090160804813128437e-01 2.070862349623354415e-01 2.435503239938512782e-02 -5.651696701088424479e-01 -1.327628765977066916e-01 6.957700623210709701e-01
2.660000000000000142e+00 2.452356716005664461e-01 -1.576613376073549899e+00 -3.506339497481987810e-01 1.049618321444919733e+00 -1.472924190678967626e+00 1.456215799224625518e-01 -2.095429236795780525e-01 2.072997593897211721e-01 2.473091147114076307e-02 -5.659625341769570772e-01 -1.324769039966921802e-01 6.963668817430049840e-01
2.661000000000000032e+00 2.450261286768868618e-01 -1.576406076314160076e+00 -3.506092188367276319e-01 1.049052358910742777e+00 -1.473056667582964385e+00 1.463179468042055675e-01 -2.100711497306141651e-01 2.075131639275312745e-01 2.510837629283958414e-02 -5.667567782855185143e-01 -1.321909538208326518e-01 6.969651980727050722e-01
2.661999999999999922e+00 2.448160575271562389e-01 -1.576198563150232435e+00 -3.505841104604348057e-01 1.048485602132457339e+00 -1.473188858536785162e+00 1.470149120022782863e-01 -2.106007654131553664e-01 2.077264487084089783e-01 2.548743400344865087e-02 -5.675524079686238288e-01 -1.319050260850488376e-01 6.975650172468635946e-01
2.663000000000000256e+00 2.446054567617430842e-01 -1.575990836701524067e+00 -3.505586230264313707e-01 1.047918049724488654e+00 -1.473320763562870228e+00 1.477124770195251402e-01 -2.111317775525615448e-01 2.079396138650669024e-01 2.586809179178084506e-02 -5.683494287925141553e-01 -1.316191208042133132e-01 6.981663452365365341e-01
2.664000000000000146e+00 2.443943249841905307e-01 -1.575782897087659062e+00 -3.505327549346395899e-01 1.047349700295696184e+00 -1.473452382683674511e+00 1.484106433647616741e-01 -2.116641930212324330e-01 2.081526595302880256e-01 2.625035689693730467e-02 -5.691478463558200529e-01 -1.313332379931499982e-01 6.987691880474056205e-01
2.665000000000000036e+00 2.441826607911692926e-01 -1.575574744428128726e+00 -3.505065045777426280e-01 1.046780552449340318e+00 -1.473583715921667592e+00 1.491094125528090730e-01 -2.121980187390262451e-01 2.083655858369266034e-01 2.663423660875468765e-02 -5.699476662898093071e-01 -1.310473776666335188e-01 6.993735517200434515e-01
2.665999999999999925e+00 2.439704627724302577e-01 -1.575366378842291804e+00 -3.504798703411338701e-01 1.046210604783050613e+00 -1.473714763299334152e+00 1.498087861045291069e-01 -2.127332616736828108e-01 2.085783929179091389e-01 2.701973826825729980e-02 -5.707488942586370628e-01 -1.307615398393887074e-01 6.999794423301805013e-01
2.667000000000000259e+00 2.437577295107565822e-01 -1.575157800449373813e+00 -3.504528506028656287e-01 1.045639855888792047e+00 -1.473845524839173526e+00 1.505087655468592966e-01 -2.132699288412514271e-01 2.087910809062352713e-01 2.740686926811414931e-02 -5.715515359595985112e-01 -1.304757245260899090e-01 7.005868659889749051e-01
2.668000000000000149e+00 2.435444595819153402e-01 -1.574949009368467490e+00 -3.504254437335975192e-01 1.045068304352832378e+00 -1.473976000563699706e+00 1.512093524128482747e-01 -2.138080273065232628e-01 2.090036499349787746e-01 2.779563705310100080e-02 -5.723555971233837969e-01 -1.301899317413604540e-01 7.011958288432850184e-01
2.669000000000000039e+00 2.433306515546088122e-01 -1.574740005718532565e+00 -3.503976480965444451e-01 1.044495948755709058e+00 -1.474106190495441115e+00 1.519105482416915620e-01 -2.143475641834685086e-01 2.092161001372885298e-01 2.818604912056749123e-02 -5.731610835143352567e-01 -1.299041614997720473e-01 7.018063370759441977e-01
2.669999999999999929e+00 2.431163039904253309e-01 -1.574530789618395321e+00 -3.503694620474238630e-01 1.043922787672194818e+00 -1.474236094656940832e+00 1.526123545787675118e-01 -2.148885466356784679e-01 2.094284316463894124e-01 2.857811302090935979e-02 -5.739680009307074338e-01 -1.296184138158442134e-01 7.024183969060384669e-01
2.671000000000000263e+00 2.429014154437896533e-01 -1.574321361186749035e+00 -3.503408839344029357e-01 1.043348819671264138e+00 -1.474365713070756589e+00 1.533147729756735578e-01 -2.154309818768122831e-01 2.096406445955833198e-01 2.897183635804589236e-02 -5.747763552049290903e-01 -1.293326887040436302e-01 7.030320145891866268e-01
2.672000000000000153e+00 2.426859844619128348e-01 -1.574111720542153536e+00 -3.503119120980449086e-01 1.042774043316059274e+00 -1.474495045759460554e+00 1.540178049902627411e-01 -2.159748771710487680e-01 2.098527391182501145e-01 2.936722678990259794e-02 -5.755861522038681066e-01 -1.290469861787836015e-01 7.036471964178231397e-01
2.673000000000000043e+00 2.424700095847417969e-01 -1.573901867803035204e+00 -3.502825448712549861e-01 1.042198457163855396e+00 -1.474624092745639325e+00 1.547214521866805692e-01 -2.165202398335430156e-01 2.100647153478485407e-01 2.976429202889922798e-02 -5.763973978290987121e-01 -1.287613062544233355e-01 7.042639487214836791e-01
2.673999999999999932e+00 2.422534893449082571e-01 -1.573691803087687413e+00 -3.502527805792260973e-01 1.041622059766026398e+00 -1.474752854051893713e+00 1.554257161354020422e-01 -2.170670772308882779e-01 2.102765734179172508e-01 3.016303984244319072e-02 -5.772100980171714912e-01 -1.284756489452674177e-01 7.048822778670934541e-01
2.675000000000000266e+00 2.420364222676773813e-01 -1.573481526514269424e+00 -3.502226175393836627e-01 1.041044849668009142e+00 -1.474881329700838961e+00 1.561305984132691227e-01 -2.176153967815828150e-01 2.104883134620758045e-01 3.056347805342842644e-02 -5.780242587398856102e-01 -1.281900142655652275e-01 7.055021902592583105e-01
2.676000000000000156e+00 2.418188068708957972e-01 -1.573271038200807270e+00 -3.501920540613302490e-01 1.040466825409269269e+00 -1.475009519715104522e+00 1.568361006035283722e-01 -2.181652059565019064e-01 2.106999356140255297e-01 3.096561454073982686e-02 -5.788398860045641525e-01 -1.279044022295102168e-01 7.061236923405586063e-01
2.677000000000000046e+00 2.416006416649393029e-01 -1.573060338265193314e+00 -3.501610884467895035e-01 1.039887985523264780e+00 -1.475137424117334062e+00 1.575422242958689212e-01 -2.187165122793752192e-01 2.109114400075506324e-01 3.136945723976326816e-02 -5.796569858543313414e-01 -1.276188128512393549e-01 7.067467905918456417e-01
2.677999999999999936e+00 2.413819251526599374e-01 -1.572849426825185803e+00 -3.501297189895497541e-01 1.039308328537410508e+00 -1.475265042930185233e+00 1.582489710864607713e-01 -2.192693233272693942e-01 2.111228267765190847e-01 3.177501414290131998e-02 -5.804755643683934263e-01 -1.273332461448324626e-01 7.073714915325416408e-01
2.679000000000000270e+00 2.411626558293326616e-01 -1.572638303998409315e+00 -3.500979439754068334e-01 1.038727852973042154e+00 -1.475392376176330123e+00 1.589563425779933203e-01 -2.198236467310760445e-01 2.113340960548836800e-01 3.218229330009471367e-02 -5.812956276623213459e-01 -1.270477021243116011e-01 7.079978017209417329e-01
2.680000000000000160e+00 2.409428321826015962e-01 -1.572426969902354532e+00 -3.500657616821067353e-01 1.038146557345379861e+00 -1.475519423878454361e+00 1.596643403797142757e-01 -2.203794901760051661e-01 2.115452479766830041e-01 3.259130281934966705e-02 -5.821171818883368321e-01 -1.267621808036404896e-01 7.086257277545197075e-01
2.681000000000000050e+00 2.407224526924255925e-01 -1.572215424654377802e+00 -3.500331703792873839e-01 1.037564440163491586e+00 -1.475646186059258014e+00 1.603729661074687896e-01 -2.209368614020842392e-01 2.117562826760423789e-01 3.300205086727109327e-02 -5.829402332356007355e-01 -1.264766821967237276e-01 7.092552762702361013e-01
2.681999999999999940e+00 2.405015158310234991e-01 -1.572003668371701801e+00 -3.500001683284201248e-01 1.036981499930256012e+00 -1.475772662741454688e+00 1.610822213837390382e-01 -2.214957682046626852e-01 2.119672002871749172e-01 3.341454566960180145e-02 -5.837647879305045695e-01 -1.261912063174062959e-01 7.098864539448495048e-01
2.683000000000000274e+00 2.402800200628188443e-01 -1.571791701171414646e+00 -3.499667537827505504e-01 1.036397735142325471e+00 -1.475898853947772205e+00 1.617921078376838850e-01 -2.220562184349221813e-01 2.121780009443825221e-01 3.382879551176780353e-02 -5.845908522369647198e-01 -1.259057531794728069e-01 7.105192674952310883e-01
2.684000000000000163e+00 2.400579638443839092e-01 -1.571579523170470338e+00 -3.499329249872387693e-01 1.035813144290088417e+00 -1.476024759700951705e+00 1.625026271051791260e-01 -2.226182200003926359e-01 2.123886847820568302e-01 3.424480873942972736e-02 -5.854184324567194286e-01 -1.256203227966468938e-01 7.111537236786816818e-01
2.685000000000000053e+00 2.398353456243835224e-01 -1.571367134485688322e+00 -3.498986801784993439e-01 1.035227725857631675e+00 -1.476150380023748321e+00 1.632137808288578185e-01 -2.231817808654740776e-01 2.125992519346803222e-01 3.466259375904048867e-02 -5.862475349296286664e-01 -1.253349151825905727e-01 7.117898292932524074e-01
2.685999999999999943e+00 2.396121638435180501e-01 -1.571154535233753702e+00 -3.498640175847402833e-01 1.034641478322702035e+00 -1.476275714938930950e+00 1.639255706581510819e-01 -2.237469090519642878e-01 2.128097025368272388e-01 3.508215903840927741e-02 -5.870781660339772223e-01 -1.250495303509035205e-01 7.124275911780686421e-01
2.687000000000000277e+00 2.393884169344660806e-01 -1.570941725531216804e+00 -3.498289354257018702e-01 1.034054400156668052e+00 -1.476400764469281812e+00 1.646379982493291483e-01 -2.243136126395926244e-01 2.130200367231646630e-01 3.550351310727192095e-02 -5.879103321867804599e-01 -1.247641683151224784e-01 7.130670162136562018e-01
2.688000000000000167e+00 2.391641033218264989e-01 -1.570728705494493616e+00 -3.497934319125945990e-01 1.033466489824481194e+00 -1.476525528637596896e+00 1.653510652655428015e-01 -2.248818997665597563e-01 2.132302546284534916e-01 3.592666455786777679e-02 -5.887440398440930700e-01 -1.244788290887205440e-01 7.137081113222717432e-01
2.689000000000000057e+00 2.389392214220599497e-01 -1.570515475239865122e+00 -3.497575052480367264e-01 1.032877745784637202e+00 -1.476650007466685510e+00 1.660647733768650658e-01 -2.254517786300835602e-01 2.134403563875495180e-01 3.635162204552314785e-02 -5.895792955013211545e-01 -1.241935126851065052e-01 7.143508834682359421e-01
2.689999999999999947e+00 2.387137696434298573e-01 -1.570302034883477527e+00 -3.497211536259912101e-01 1.032288166489135905e+00 -1.476774200979370510e+00 1.667791242603333113e-01 -2.260232574869512900e-01 2.136503421354043752e-01 3.677839428924140758e-02 -5.904161056935371965e-01 -1.239082191176241465e-01 7.149953396582698906e-01
2.690999999999999837e+00 2.384877463859429170e-01 -1.570088384541342030e+00 -3.496843752317019827e-01 1.031697750383442358e+00 -1.476898109198488074e+00 1.674941195999915811e-01 -2.265963446540780191e-01 2.138602120070666190e-01 3.720699007229982119e-02 -5.912544769957976953e-01 -1.236229483995515827e-01 7.156414869418351588e-01
2.692000000000000171e+00 2.382611500412888383e-01 -1.569874524329335053e+00 -3.496471682416296689e-01 1.031106495906446652e+00 -1.477021732146887700e+00 1.682097610869334181e-01 -2.271710485090715770e-01 2.140699661376827823e-01 3.763741824285327109e-02 -5.920944160234649090e-01 -1.233377005441005786e-01 7.162893324114766314e-01
2.693000000000000060e+00 2.380339789927797545e-01 -1.569660454363197344e+00 -3.496095308233868049e-01 1.030514401490423282e+00 -1.477145069847431769e+00 1.689260504193448864e-01 -2.277473774908037873e-01 2.142796046624984019e-01 3.806968771454487255e-02 -5.929359294325309282e-01 -1.230524755644158558e-01 7.169388832031694525e-01
2.693999999999999950e+00 2.378062316152889377e-01 -1.569446174758534873e+00 -3.495714611356722790e-01 1.029921465560990734e+00 -1.477268122322996202e+00 1.696429893025480640e-01 -2.283253400999883942e-01 2.144891277168590460e-01 3.850380746712362551e-02 -5.937790239199453035e-01 -1.227672734735743565e-01 7.175901464966688570e-01
2.694999999999999840e+00 2.375779062751889603e-01 -1.569231685630817941e+00 -3.495329573282051627e-01 1.029327686537070852e+00 -1.477390889596469803e+00 1.703605794490447300e-01 -2.289049448997657055e-01 2.146985354362113407e-01 3.893978654706922032e-02 -5.946237062239458915e-01 -1.224820942845845917e-01 7.182431295158637763e-01
2.696000000000000174e+00 2.373490013302891888e-01 -1.569016987095381621e+00 -3.494940175416580974e-01 1.028733062830846867e+00 -1.477513371690754473e+00 1.710788225785606076e-01 -2.294862005162937868e-01 2.149078279561040528e-01 3.937763406822401835e-02 -5.954699831243929209e-01 -1.221969380103859193e-01 7.188978395291337753e-01
2.697000000000000064e+00 2.371195151297728898e-01 -1.568802079267425542e+00 -3.494546399075898480e-01 1.028137592847722548e+00 -1.477635568628764773e+00 1.717977204180897444e-01 -2.300691156393467329e-01 2.151170054121891440e-01 3.981735921243238080e-02 -5.963178614431065006e-01 -1.219118046638478364e-01 7.195542838497095417e-01
2.697999999999999954e+00 2.368894460141335312e-01 -1.568586962262013440e+00 -3.494148225483774128e-01 1.027541274986279340e+00 -1.477757480433428583e+00 1.725172747019394492e-01 -2.306536990229197392e-01 2.153260679402228539e-01 4.025897123018742224e-02 -5.971673480442075688e-01 -1.216266942577692439e-01 7.202124698360372612e-01
2.698999999999999844e+00 2.366587923151106110e-01 -1.568371636194073160e+00 -3.493745635771472458e-01 1.026944107638235071e+00 -1.477879107127686442e+00 1.732374871717754783e-01 -2.312399594858411400e-01 2.155350156760667268e-01 4.070247944128527889e-02 -5.980184498344618405e-01 -1.213416068048777385e-01 7.208724048921463234e-01
2.700000000000000178e+00 2.364275523556247649e-01 -1.568156101178397099e+00 -3.493338610977059777e-01 1.026346089188400645e+00 -1.478000448734491323e+00 1.739583595766676372e-01 -2.318279059123917740e-01 2.157438487556886941e-01 4.114789323548697503e-02 -5.988711737636277510e-01 -1.210565423178289191e-01 7.215340964680209135e-01
2.701000000000000068e+00 2.361957244497123742e-01 -1.567940357329641321e+00 -3.492927132044704730e-01 1.025747218014636974e+00 -1.478121505276809078e+00 1.746798936731356611e-01 -2.324175472529314002e-01 2.159525673151641012e-01 4.159522207318806786e-02 -5.997255268248075089e-01 -1.207715008092055953e-01 7.221975520599750453e-01
2.701999999999999957e+00 2.359633069024594521e-01 -1.567724404762326218e+00 -3.492511179823972745e-01 1.025147492487812118e+00 -1.478242276777618214e+00 1.754020912251956499e-01 -2.330088925245324960e-01 2.161611714906769011e-01 4.204447548609609869e-02 -6.005815160548017007e-01 -1.204864822915171219e-01 7.228627792110318140e-01
2.702999999999999847e+00 2.357302980099349188e-01 -1.567508243590835626e+00 -3.492090735069111607e-01 1.024546910971757319e+00 -1.478362763259909674e+00 1.761249540044066697e-01 -2.336019508116215226e-01 2.163696614185205980e-01 4.249566307791598219e-02 -6.014391485344675603e-01 -1.202014867771986073e-01 7.235297855113059784e-01
2.704000000000000181e+00 2.354966960591232950e-01 -1.567291873929417045e+00 -3.491665778438332590e-01 1.023945471823222819e+00 -1.478482964746686834e+00 1.768484837899179651e-01 -2.341967312666276835e-01 2.165780372350994132e-01 4.294879452504347939e-02 -6.022984313890811237e-01 -1.199165142786101923e-01 7.241985785983908741e-01
2.705000000000000071e+00 2.352624993278566723e-01 -1.567075295892181863e+00 -3.491236290493082151e-01 1.023343173391833671e+00 -1.478602881260965507e+00 1.775726823685163658e-01 -2.347932431106392326e-01 2.167862990769293952e-01 4.340387957726679624e-02 -6.031593717887023809e-01 -1.196315648080362865e-01 7.248691661577488787e-01
2.705999999999999961e+00 2.350277060847460464e-01 -1.566858509593104909e+00 -3.490802251697309733e-01 1.022740014020044885e+00 -1.478722512825773494e+00 1.782975515346741091e-01 -2.353914956340677211e-01 2.169944470806394465e-01 4.386092805847651571e-02 -6.040219769485448698e-01 -1.193466383776848466e-01 7.255415559231060962e-01
2.706999999999999851e+00 2.347923145891119834e-01 -1.566641515146024233e+00 -3.490363642416725032e-01 1.022135992043096353e+00 -1.478841859464151254e+00 1.790230930905972184e-01 -2.359914981973198489e-01 2.172024813829724621e-01 4.431994986738386350e-02 -6.048862541293482664e-01 -1.190617349996865720e-01 7.262157556768507050e-01
2.708000000000000185e+00 2.345563230909146757e-01 -1.566424312664641327e+00 -3.489920442918051369e-01 1.021531105788967109e+00 -1.478960921199151013e+00 1.797493088462740751e-01 -2.365932602314775313e-01 2.174104021207864390e-01 4.478095497824754329e-02 -6.057522106377555282e-01 -1.187768546860941826e-01 7.268917732504356355e-01
2.709000000000000075e+00 2.343197298306831933e-01 -1.566206902262520462e+00 -3.489472633368269072e-01 1.020925353578329364e+00 -1.479079698053837211e+00 1.804762006195245183e-01 -2.371967912389857658e-01 2.176182094310555593e-01 4.524395344160914850e-02 -6.066198538266932561e-01 -1.184919974488816141e-01 7.275696165247854674e-01
2.709999999999999964e+00 2.340825330394442072e-01 -1.565989284053089348e+00 -3.489020193833852757e-01 1.020318733724502769e+00 -1.479198190051286055e+00 1.812037702360493052e-01 -2.378021007943489085e-01 2.178259034508713277e-01 4.570895538503737254e-02 -6.074891910957562757e-01 -1.182071632999432825e-01 7.282492934307071009e-01
2.710999999999999854e+00 2.338447309386498529e-01 -1.565771458149638473e+00 -3.488563104280002491e-01 1.019711244533407113e+00 -1.479316397214585965e+00 1.819320195294800158e-01 -2.384091985448350826e-01 2.180334843174436821e-01 4.617597101388107306e-02 -6.083602298915961049e-01 -1.179223522510932654e-01 7.289308119493048688e-01
2.712000000000000188e+00 2.336063217401050107e-01 -1.565553424665321103e+00 -3.488101344569863871e-01 1.019102884303515477e+00 -1.479434319566837130e+00 1.826609503414293179e-01 -2.390180942111891360e-01 2.182409521681021036e-01 4.664501061203134291e-02 -6.092329777083130837e-01 -1.176375643140645383e-01 7.296141801123999793e-01
2.713000000000000078e+00 2.333673036458938088e-01 -1.565335183713153056e+00 -3.487634894463743640e-01 1.018493651325807159e+00 -1.479551957131151285e+00 1.833905645215417046e-01 -2.396287975883539811e-01 2.184483071402967269e-01 4.711608454269269192e-02 -6.101074420878532800e-01 -1.173527995005081842e-01 7.302994060029538437e-01
2.713999999999999968e+00 2.331276748483054606e-01 -1.565116735406012705e+00 -3.487163733618316441e-01 1.017883543883719266e+00 -1.479669309930651711e+00 1.841208639275446479e-01 -2.402413185462007050e-01 2.186555493715995613e-01 4.758920324916350586e-02 -6.109836306204085021e-01 -1.170680578219925883e-01 7.309864977554964005e-01
2.714999999999999858e+00 2.328874335297592690e-01 -1.564898079856641200e+00 -3.486687841585824899e-01 1.017272560253098757e+00 -1.479786377988473678e+00 1.848518504253001404e-01 -2.408556670302674507e-01 2.188626789997055178e-01 4.806437725562588692e-02 -6.118615509448210865e-01 -1.167833392900026468e-01 7.316754635565581033e-01
2.716000000000000192e+00 2.326465778627289926e-01 -1.564679217177641579e+00 -3.486207197813268599e-01 1.016660698702154031e+00 -1.479903161327763783e+00 1.855835258888567096e-01 -2.414718530625070692e-01 2.190696961624336303e-01 4.854161716794500037e-02 -6.127412107489927928e-01 -1.164986439159389486e-01 7.323663116451072375e-01
2.717000000000000082e+00 2.324051060096664900e-01 -1.564460147481479213e+00 -3.485721781641589190e-01 1.016047957491404974e+00 -1.480019659971679724e+00 1.863158922005018203e-01 -2.420898867420439582e-01 2.192766009977281660e-01 4.902093367447809408e-02 -6.136226177702976958e-01 -1.162139717111169701e-01 7.330590503129907898e-01
2.717999999999999972e+00 2.321630161229244482e-01 -1.564240870880481582e+00 -3.485231572304844372e-01 1.015434334873634770e+00 -1.480135873943390745e+00 1.870489512508148044e-01 -2.427097782459399777e-01 2.194833936436597632e-01 4.950233754689331578e-02 -6.145057797959994073e-01 -1.159293226867662702e-01 7.337536879053807581e-01
2.718999999999999861e+00 2.319203063446785007e-01 -1.564021387486837833e+00 -3.484736548929375233e-01 1.014819829093838832e+00 -1.480251803266077415e+00 1.877827049387201797e-01 -2.433315378299696075e-01 2.196900742384266247e-01 4.998583964099843208e-02 -6.153907046636727385e-01 -1.156446968540296438e-01 7.344502328212244580e-01
2.720000000000000195e+00 2.316769748068485402e-01 -1.563801697412599445e+00 -3.484236690532965253e-01 1.014204438389175067e+00 -1.480367447962931404e+00 1.885171551715414118e-01 -2.439551758294046246e-01 2.198966429203556838e-01 5.047145089757967135e-02 -6.162774002616299152e-01 -1.153600942239623034e-01 7.351486935136999357e-01
2.721000000000000085e+00 2.314330196310191434e-01 -1.563581800769679120e+00 -3.483731976023989318e-01 1.013588160988913467e+00 -1.480482808057155264e+00 1.892523038650551215e-01 -2.445807026598082745e-01 2.201030998279037421e-01 5.095918234325073903e-02 -6.171658745293505666e-01 -1.150755148075310319e-01 7.358490784906758231e-01
